Location,Date,Year,Plant_Date,Days_After_Planting,County,LocMinTempC,LocMaxTempC,LocMinTempF,LocMaxTempF,PRISMMinTempC,PRISMMaxTempC,PRISMMinTempF,PRISMMaxTempF,CIMIS,StatMinTempC,StatMaxTempC,StatMinTempF,StatMaxTempF,MINDif_OUT,MAXDif_OUT,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401
LarrabeeSheppard,2022-10-23,2022,2022-05-21,155,NorthButte,6.051111111,20.12611111,42.892,68.227,9.249199867,22.32099915,48.64855976,72.17779846,Durham12,,,47.0,69.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-24,2022,2022-05-21,156,NorthButte,3.827222222,23.30388889,38.889,73.947,8.085299492,20.57180023,46.55353909,69.02924042,Durham12,,,43.6,75.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-25,2022,2022-05-21,157,NorthButte,3.67,23.20777778,38.606,73.774,7.283599854,23.64669991,45.11047974,74.56405983,Durham12,,,40.0,75.6,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-26,2022,2022-05-21,158,NorthButte,5.77,21.07888889,42.386,69.942,6.530200005,23.0781002,43.75436001,73.54058037,Durham12,,,44.8,70.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-27,2022,2022-05-21,159,NorthButte,5.05,23.545,41.09,74.381,7.572099686,21.15579987,45.62977943,70.08043976,Durham12,,,41.7,75.7,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-28,2022,2022-05-21,160,NorthButte,2.77,22.08222222,36.986,71.748,4.896500111,24.02190018,40.8137002,75.23942032,Durham12,,,38.3,71.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2022-10-29,2022,2022-05-21,161,NorthButte,1.886111111,8.891111111,35.395,48.004,4.463500023,21.68789864,40.03430004,71.03821754,Durham12,,,37.5,76.4,0,1,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-05-19,2023,2023-05-19,0,NorthButte,18.03277778,30.74777778,64.459,87.346,15.38609982,32.85559845,59.69497967,91.14007721,Durham12,,,55.9,89.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-20,2023,2023-05-19,1,NorthButte,16.60611111,28.81611111,61.891,83.869,15.00649929,32.30439758,59.01169872,90.14791565,Durham12,,,57.1,86.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-21,2023,2023-05-19,2,NorthButte,15.62888889,29.34,60.132,84.812,13.9435997,30.07349968,57.09847946,86.13229942,Durham12,,,54.9,85.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-22,2023,2023-05-19,3,NorthButte,19.10277778,31.51,66.385,88.718,13.36129951,30.77939987,56.05033913,87.40291977,Durham12,,,56.4,88.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-23,2023,2023-05-19,4,NorthButte,18.22388889,27.505,64.803,81.509,16.87339973,32.56739807,62.37211952,90.62131653,Durham12,,,58.7,83.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-24,2023,2023-05-19,5,NorthButte,13.61777778,25.30722222,56.512,77.553,13.81289959,28.53170013,56.86321926,83.35706024,Durham12,,,53.2,78.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-25,2023,2023-05-19,6,NorthButte,14.07388889,25.30722222,57.333,77.553,12.69110012,26.05699921,54.84398022,78.90259857,Durham12,,,52.3,79.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-26,2023,2023-05-19,7,NorthButte,13.59388889,25.64722222,56.469,78.165,12.51340008,26.11049843,54.52412014,78.99889717,Durham12,,,54.2,78.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-27,2023,2023-05-19,8,NorthButte,14.05,26.54888889,57.29,79.788,12.75409985,26.0223999,54.95737972,78.84031982,Durham12,,,55.3,79.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-28,2023,2023-05-19,9,NorthButte,15.89111111,26.64611111,60.604,79.963,12.71529961,26.82139969,54.88753929,80.27851944,Durham12,,,60.0,81.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-29,2023,2023-05-19,10,NorthButte,14.69722222,26.45111111,58.455,79.612,14.49039936,27.35639954,58.08271885,81.24151917,Durham12,,,58.0,80.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-30,2023,2023-05-19,11,NorthButte,14.12222222,25.42777778,57.42,77.77,13.1171999,27.00099945,55.61095982,80.60179901,Durham12,,,52.6,78.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-05-31,2023,2023-05-19,12,NorthButte,13.61777778,26.06111111,56.512,78.91,12.5053997,26.06959915,54.50971947,78.92527847,Durham12,,,54.7,78.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-01,2023,2023-05-19,13,NorthButte,14.385,27.55388889,57.893,81.597,12.72159958,26.45009995,54.89887924,79.6101799,Durham12,,,56.0,81.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-02,2023,2023-05-19,14,NorthButte,16.01,29.99111111,60.818,85.984,13.51429939,27.97989845,56.32573891,82.36381721,Durham12,,,53.0,85.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-03,2023,2023-05-19,15,NorthButte,18.485,30.74777778,65.273,87.346,13.88569927,30.3667984,56.99425869,86.66023712,Durham12,,,55.1,87.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-04,2023,2023-05-19,16,NorthButte,19.74611111,32.975,67.543,91.355,15.92199993,32.06259918,60.65959988,89.71267853,Durham12,,,57.6,90.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-05,2023,2023-05-19,17,NorthButte,22.13,33.44277778,71.834,92.197,17.8606987,33.71310043,64.14925766,92.68358078,Durham12,,,64.0,94.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-06,2023,2023-05-19,18,NorthButte,15.81888889,23.4,60.474,74.12,16.73149872,34.42620087,62.11669769,93.96716156,Durham12,,,58.0,75.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-07,2023,2023-05-19,19,NorthButte,14.86388889,24.77388889,58.755,76.593,14.37349987,24.45299911,57.87229977,76.01539841,Durham12,,,57.2,77.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-08,2023,2023-05-19,20,NorthButte,15.96277778,26.59777778,60.733,79.876,14.12369919,25.31329918,57.42265854,77.56393852,Durham12,,,58.9,80.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-09,2023,2023-05-19,21,NorthButte,15.34222222,26.965,59.616,80.537,15.39659977,27.11439896,59.71387959,80.80591812,Durham12,,,58.3,82.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-10,2023,2023-05-19,22,NorthButte,14.86388889,26.01222222,58.755,78.822,14.10249996,28.20299911,57.38449993,82.76539841,Durham12,,,53.5,80.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-11,2023,2023-05-19,23,NorthButte,17.08222222,28.245,62.748,82.841,13.29119968,27.32789993,55.92415943,81.19021988,Durham12,,,59.7,83.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-12,2023,2023-05-19,24,NorthButte,15.46111111,24.77388889,59.83,76.593,16.32279968,29.23429871,61.38103943,84.62173767,Durham12,,,59.3,77.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-13,2023,2023-05-19,25,NorthButte,16.55777778,27.70222222,61.804,81.864,15.2645998,26.02519989,59.47627964,78.8453598,Durham12,,,57.8,83.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-14,2023,2023-05-19,26,NorthButte,17.89111111,28.89111111,64.204,84.004,15.45339966,28.90919876,59.81611938,84.03655777,Durham12,,,59.9,85.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-15,2023,2023-05-19,27,NorthButte,18.91277778,30.59611111,66.043,87.073,17.09799957,30.03849983,62.77639923,86.0692997,Durham12,,,61.2,92.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-16,2023,2023-05-19,28,NorthButte,18.86611111,31.58611111,65.959,88.855,18.2826004,33.0277977,64.90868073,91.45003586,Durham12,,,58.4,94.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-17,2023,2023-05-19,29,NorthButte,17.55777778,29.29,63.604,84.722,16.8586998,34.93869781,62.34565964,94.88965607,Durham12,,,59.8,86.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-18,2023,2023-05-19,30,NorthButte,16.74888889,27.35777778,62.148,81.244,16.64769936,31.3776989,61.96585884,88.47985802,Durham12,,,61.2,83.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-19,2023,2023-05-19,31,NorthButte,12.07388889,22.89611111,53.733,73.213,13.18309975,29.00669861,55.72957954,84.2120575,Durham12,,,52.9,74.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-20,2023,2023-05-19,32,NorthButte,10.32,24.84722222,50.576,76.725,10.8022995,23.54500008,51.4441391,74.38100014,Durham12,,,47.1,78.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-21,2023,2023-05-19,33,NorthButte,11.37,26.67111111,52.466,80.008,9.65929985,25.09359932,49.38673973,77.16847878,Durham12,,,44.0,82.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-22,2023,2023-05-19,34,NorthButte,14.79222222,24.70222222,58.626,76.464,11.36170006,28.47879982,52.4510601,83.26183968,Durham12,,,61.5,78.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-23,2023,2023-05-19,35,NorthButte,12.79888889,24.82277778,55.038,76.681,13.31659985,26.95809937,55.96987972,80.52457886,Durham12,,,55.7,78.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-24,2023,2023-05-19,36,NorthButte,13.57,26.30388889,56.426,79.347,12.95689964,26.167799,55.32241936,79.10203819,Durham12,,,56.4,81.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-25,2023,2023-05-19,37,NorthButte,12.92,27.06277778,55.256,80.713,13.48929977,27.91729927,56.28073959,82.25113869,Durham12,,,54.4,81.3,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-26,2023,2023-05-19,38,NorthButte,13.52222222,26.54888889,56.34,79.788,12.99940014,27.73989868,55.39892025,81.93181763,Durham12,,,54.3,82.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-27,2023,2023-05-19,39,NorthButte,15.31777778,27.97388889,59.572,82.353,13.37909985,28.70959854,56.08237972,83.67727737,Durham12,,,56.9,84.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-28,2023,2023-05-19,40,NorthButte,16.74888889,29.84,62.148,85.712,14.73609924,30.0692997,58.52497864,86.12473946,Durham12,,,58.9,88.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-29,2023,2023-05-19,41,NorthButte,17.915,34.88888889,64.247,94.8,16.45330048,32.60499954,61.61594086,90.68899918,Durham12,,,60.4,99.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-06-30,2023,2023-05-19,42,NorthButte,19.19888889,33.39111111,66.558,92.104,17.94449997,37.45330048,64.30009995,99.41594086,Durham12,,,62.8,94.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-01,2023,2023-05-19,43,NorthButte,20.10277778,35.315,68.185,95.567,19.23649979,36.14629745,66.62569962,97.06333542,Durham12,,,64.3,99.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-02,2023,2023-05-19,44,NorthButte,20.88888889,35.68888889,69.6,96.24,20.31209946,38.50600052,68.56177902,101.3108009,Durham12,,,65.2,99.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-03,2023,2023-05-19,45,NorthButte,20.00722222,32.69111111,68.013,90.844,20.66329956,39.01160049,69.19393921,102.2208809,Durham12,,,66.1,95.0,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-04,2023,2023-05-19,46,NorthButte,17.72388889,29.715,63.903,85.487,17.21439934,35.30899811,62.98591881,95.55619659,Durham12,,,59.1,88.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-05,2023,2023-05-19,47,NorthButte,16.32,28.79111111,61.376,83.824,16.10400009,31.65929985,60.98720016,88.98673973,Durham12,,,61.6,87.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-06,2023,2023-05-19,48,NorthButte,15.19888889,28.09722222,59.358,82.575,14.26939964,30.79519844,57.68491936,87.43135719,Durham12,,,56.3,85.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-07,2023,2023-05-19,49,NorthButte,14.98388889,27.25888889,58.971,81.066,13.92599964,30.23279953,57.06679935,86.41903915,Durham12,,,58.2,84.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-08,2023,2023-05-19,50,NorthButte,15.46111111,27.99777778,59.83,82.396,14.3362999,29.16599846,57.80533981,84.49879723,Durham12,,,57.5,85.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-09,2023,2023-05-19,51,NorthButte,13.40111111,24.96777778,56.122,76.942,13.37659931,29.77249908,56.07787876,85.59049835,Durham12,,,56.0,79.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-10,2023,2023-05-19,52,NorthButte,14.48111111,29.315,58.066,84.767,12.68909931,26.78520012,54.84037876,80.21336021,Durham12,,,53.8,87.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-11,2023,2023-05-19,53,NorthButte,17.36777778,30.87388889,63.262,87.573,13.00859928,30.95409966,55.41547871,87.71737938,Durham12,,,58.2,91.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-12,2023,2023-05-19,54,NorthButte,17.67722222,29.815,63.819,85.667,15.90579987,33.44709778,60.63043976,92.204776,Durham12,,,59.1,91.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-13,2023,2023-05-19,55,NorthButte,18.03277778,34.36,64.459,93.848,16.43079948,32.85770035,61.57543907,91.14386063,Durham12,,,66.7,91.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-14,2023,2023-05-19,56,NorthButte,19.24611111,33.20888889,66.643,91.776,15.92999935,34.28849792,60.67399883,93.71929626,Durham12,,,60.4,96.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-15,2023,2023-05-19,57,NorthButte,20.65,37.59,69.17,99.662,17.19129944,37.37099838,62.94433899,99.26779709,Durham12,,,66.0,99.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-16,2023,2023-05-19,58,NorthButte,21.41277778,35.93111111,70.543,96.676,19.86209869,38.49079895,67.75177765,101.2834381,Durham12,,,66.9,101.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-17,2023,2023-05-19,59,NorthButte,21.81888889,34.09722222,71.274,93.375,21.10540009,39.04290009,69.98972015,102.2772202,Durham12,,,73.4,96.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-18,2023,2023-05-19,60,NorthButte,19.38888889,31.51,66.9,88.718,19.32439995,35.77409744,66.78391991,96.3933754,Durham12,,,61.3,92.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-19,2023,2023-05-19,61,NorthButte,17.17722222,31.17888889,62.919,88.122,16.10669899,33.49369812,60.99205818,92.28865662,Durham12,,,57.7,92.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-20,2023,2023-05-19,62,NorthButte,18.105,34.995,64.589,94.991,15.21269989,33.5340004,59.3828598,92.36120071,Durham12,,,59.1,96.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-21,2023,2023-05-19,63,NorthButte,18.72277778,34.995,65.701,94.991,16.23329926,36.78889847,61.21993866,98.22001724,Durham12,,,61.0,99.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-22,2023,2023-05-19,64,NorthButte,19.93611111,35.66222222,67.885,96.192,18.48559952,37.75449753,65.27407913,99.95809555,Durham12,,,64.0,97.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-23,2023,2023-05-19,65,NorthButte,20.65,33.86111111,69.17,92.95,20.07670021,37.68239975,68.13806038,99.82831955,Durham12,,,65.9,94.9,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-24,2023,2023-05-19,66,NorthButte,16.01,30.24277778,60.818,86.437,17.43569946,35.47050095,63.38425903,95.8469017,Durham12,,,58.6,90.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-25,2023,2023-05-19,67,NorthButte,16.79611111,31.56111111,62.233,88.81,15.78399944,32.20669937,60.411199,89.97205887,Durham12,,,57.3,92.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-26,2023,2023-05-19,68,NorthButte,16.915,32.51,62.447,90.518,15.32459927,33.5705986,59.58427868,92.42707748,Durham12,,,59.2,91.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-27,2023,2023-05-19,69,NorthButte,16.415,29.715,61.547,85.487,16.01689911,33.0503006,60.8304184,91.49054108,Durham12,,,58.4,89.6,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-28,2023,2023-05-19,70,NorthButte,15.46111111,30.95,59.83,87.71,15.73959923,31.60619926,60.33127861,88.89115868,Durham12,,,56.8,89.4,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-29,2023,2023-05-19,71,NorthButte,15.00777778,29.46388889,59.014,85.035,14.95169926,31.85039902,58.91305866,89.33071823,Durham12,,,56.3,90.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-30,2023,2023-05-19,72,NorthButte,14.84,31.07722222,58.712,87.939,14.85599995,32.71299744,58.7407999,90.88339539,Durham12,,,55.3,91.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-07-31,2023,2023-05-19,73,NorthButte,14.17,32.48388889,57.506,90.471,14.40310001,33.30360031,57.92558002,91.94648056,Durham12,,,54.1,90.8,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-01,2023,2023-05-19,74,NorthButte,15.175,33.20888889,59.315,91.776,14.18029976,33.22060013,57.52453957,91.79708023,Durham12,,,56.3,89.1,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-02,2023,2023-05-19,75,NorthButte,13.97777778,28.84111111,57.16,83.914,14.45569992,31.90289879,58.02025986,89.42521782,Durham12,,,54.4,85.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-03,2023,2023-05-19,76,NorthButte,14.07388889,28.12222222,57.333,82.62,13.6796999,29.63699913,56.62345982,85.34659843,Durham12,,,55.8,84.7,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-04,2023,2023-05-19,77,NorthButte,15.24722222,31.28111111,59.445,88.306,14.41529942,29.05609894,57.94753895,84.30097809,Durham12,,,57.8,88.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-05,2023,2023-05-19,78,NorthButte,17.415,34.46611111,63.347,94.039,15.13490009,31.4762001,59.24282017,88.65716019,Durham12,,,63.1,94.2,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-06,2023,2023-05-19,79,NorthButte,16.84388889,34.41277778,62.319,93.943,18.23609924,37.18740082,64.82497864,98.93732147,Durham12,,,64.7,99.5,0,0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-07,2023,2023-05-19,80,NorthButte,17.15277778,34.59777778,62.875,94.276,18.85280037,35.93299866,65.93504066,96.67939758,Durham12,,,61.1,96.0,0,0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-08,2023,2023-05-19,81,NorthButte,16.67722222,28.36888889,62.019,83.064,18.12039948,35.72779846,64.61671906,96.31003723,Durham12,,,61.1,87.1,0,0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-09,2023,2023-05-19,82,NorthButte,15.81888889,28.94111111,60.474,84.094,16.17899895,30.31159973,61.1221981,86.56087952,Durham12,,,58.0,87.4,0,0,Heading,Heading,preHeading,preHeading,preHeading,Notplanted
LarrabeeSheppard,2023-08-10,2023,2023-05-19,83,NorthButte,15.81888889,29.74,60.474,85.532,15.56739998,30.8029995,60.02131996,87.44539909,Durham12,,,58.2,89.1,0,0,Heading,Heading,preHeading,Heading,preHeading,Notplanted
LarrabeeSheppard,2023-08-11,2023,2023-05-19,84,NorthButte,15.485,28.89111111,59.873,84.004,15.27399921,31.52709961,59.49319859,88.7487793,Durham12,,,57.7,86.0,0,0,Heading,Heading,preHeading,Heading,preHeading,Notplanted
LarrabeeSheppard,2023-08-12,2023,2023-05-19,85,NorthButte,16.86777778,30.79777778,62.362,87.436,15.71199989,30.24879837,60.28159981,86.44783707,Durham12,,,61.6,91.2,0,0,Heading,Heading,preHeading,Heading,preHeading,Notplanted
LarrabeeSheppard,2023-08-13,2023,2023-05-19,86,NorthButte,17.79611111,32.48388889,64.033,90.471,17.04360008,33.50259781,62.67848015,92.30467606,Durham12,,,65.3,94.2,0,0,Heading,Heading,preHeading,Heading,preHeading,Notplanted
LarrabeeSheppard,2023-08-14,2023,2023-05-19,87,NorthButte,19.60277778,31.00111111,67.285,87.802,18.84599876,35.24359894,65.92279778,95.43847809,Durham12,,,67.4,91.3,0,0,Heading,Heading,preHeading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-15,2023,2023-05-19,88,NorthButte,18.65222222,37.12388889,65.574,98.823,19.86450005,33.38679886,67.75610008,92.09623795,Durham12,,,64.0,102.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-16,2023,2023-05-19,89,NorthButte,20.03111111,36.36222222,68.056,97.452,19.24169922,38.65099716,66.63505859,101.5717949,Durham12,,,66.8,100.0,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-17,2023,2023-05-19,90,NorthButte,22.25,35.44777778,72.05,95.806,21.00959969,39.62350082,69.81727943,103.3223015,Durham12,,,73.6,99.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-18,2023,2023-05-19,91,NorthButte,18.72277778,30.52,65.701,86.936,19.98950005,37.90329742,67.98110008,100.2259354,Durham12,,,64.7,89.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-19,2023,2023-05-19,92,NorthButte,18.17611111,31.81611111,64.717,89.269,18.19229889,31.61349869,64.746138,88.90429764,Durham12,,,63.4,92.4,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-20,2023,2023-05-19,93,NorthButte,19.27,26.965,66.686,80.537,17.94459915,33.46770096,64.30027847,92.24186172,Durham12,,,66.0,83.8,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-21,2023,2023-05-19,94,NorthButte,18.62777778,25.28277778,65.53,77.509,20.18509865,29.03310013,68.33317757,84.25958023,Durham12,,,64.3,80.3,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-22,2023,2023-05-19,95,NorthButte,17.43888889,29.09,63.39,84.362,17.56270027,27.6711998,63.61286049,81.80815964,Durham12,,,63.1,86.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-23,2023,2023-05-19,96,NorthButte,17.29611111,31.99611111,63.133,89.593,17.62109947,30.79809952,63.71797905,87.43657913,Durham12,,,60.8,92.9,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-24,2023,2023-05-19,97,NorthButte,16.32,33.94,61.376,93.092,16.87999916,33.52799988,62.38399849,92.35039978,Durham12,,,58.6,95.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-25,2023,2023-05-19,98,NorthButte,16.12888889,29.24,61.032,84.632,16.25189972,34.87469864,61.25341949,94.77445755,Durham12,,,60.5,88.1,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-26,2023,2023-05-19,99,NorthButte,14.31388889,30.95,57.765,87.71,14.70379925,31.31669998,58.46683865,88.37005997,Durham12,,,54.8,90.2,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
LarrabeeSheppard,2023-08-27,2023,2023-05-19,100,NorthButte,13.88222222,32.53611111,56.988,90.565,13.94509983,32.83340073,57.1011797,91.10012131,Durham12,,,53.8,92.5,0,0,Heading,Heading,Heading,Heading,Heading,Notplanted
