Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Stat_Cumulative_GDD
HeadM206_DaysToHeading,Canal,2016,94,10,33,1082.0291666666667,1079.3505001111112,1131.9166666666667
HeadM206_DaysToHeading,Canal,2017,82,10,33,1071.3283334083333,1034.97799825,998.2802218333334
HeadM206_DaysToHeading,Canal,2018,84,10,33,1056.5069444444443,1070.0950016861111,1067.3055555555557
HeadM206_DaysToHeading,Canal,2019,90,10,33,1095.0077777777778,1048.155996325,1093.888888888889
HeadM206_DaysToHeading,Canal,2020,84,10,33,1151.4263334777777,1142.297994611111,1155.4281105472223
HeadM206_DaysToHeading,Canal,2023,74,10,33,973.8999993888889,948.7263688972222,956.9722222222223
HeadM206_DaysToHeading,Canal,2024,76,10,33,1107.5716666666667,1084.9506192166666,1105.9444444444443
HeadM206_DaysToHeading,DelRio,2016,105,10,33,1120.9466666666667,1193.0934987027777,791.0555555555555
HeadM206_DaysToHeading,DelRio,2021,111,10,33,859.5555555555555,1112.1245689472223,856.9444444444445
HeadM206_DaysToHeading,DelRio,2022,111,10,33,823.9166666666666,1080.149265775,819.0277777777778
HeadM206_DaysToHeading,DelRio,2023,109,10,33,760.2222222222222,1079.2545628527778,755.9722222222222
HeadM206_DaysToHeading,ErdmanGallagher,2016,89,10,33,1091.078833325,1133.2334995361111,1083.5
HeadM206_DaysToHeading,ErdmanGallagher,2017,82,10,33,1091.1561111111112,1082.88150025,1047.4037781805555
HeadM206_DaysToHeading,ErdmanGallagher,2018,83,10,33,1088.227944525,1088.8795013305555,1045.4166666666667
HeadM206_DaysToHeading,ErdmanGallagher,2019,88,10,33,1149.145277777778,1128.6834964972222,1139.388888888889
HeadM206_DaysToHeading,ErdmanGallagher,2020,89,10,33,1137.025610736111,1120.4955005611112,1100.3055555555557
HeadM206_DaysToHeading,ErdmanGallagher,2021,90,10,33,1147.5394829694444,1067.1759219194444,1029.2501943388888
HeadM206_DaysToHeading,ErdmanGallagher,2023,87,10,33,1101.1307278166666,1006.0035705722222,1006.1666666666667
HeadM206_DaysToHeading,ErdmanGallagher,2024,84,10,33,1186.1544444444444,1139.1811719,1132.111111111111
HeadM206_DaysToHeading,LarrabeeSheppard,2016,87,10,33,1106.3386666166666,1120.3159970972222,1012.0277777777778
HeadM206_DaysToHeading,LarrabeeSheppard,2017,78,10,33,1114.9469444444444,1103.0170001944443,1033.9166666666667
HeadM206_DaysToHeading,LarrabeeSheppard,2018,80,10,33,1096.2665559611112,1130.534504425,1018.4166666666667
HeadM206_DaysToHeading,LarrabeeSheppard,2019,89,10,33,1134.999666736111,1109.4625001194445,1072.1666666666667
HeadM206_DaysToHeading,LarrabeeSheppard,2020,87,10,33,1084.1622222222222,1071.2360010194445,938.1666666666666
HeadM206_DaysToHeading,LarrabeeSheppard,2021,85,10,33,1152.9114111166666,1143.3936691305555,1027.888888888889
HeadM206_DaysToHeading,LarrabeeSheppard,2022,90,10,33,1220.2820665611112,1233.2217163888888,1164.5833333333333
HeadM206_DaysToHeading,LarrabeeSheppard,2023,82,10,33,1069.7280555555556,1058.9987635694445,1013.5
HeadM206_DaysToHeading,LarrabeeSheppard,2024,79,10,33,1170.7975,1154.3131232333333,1081.6666666666667
HeadM206_DaysToHeading,Lauppe,2016,88,10,33,1064.1655557472222,1022.9474973472222,910.1944444444445
HeadM206_DaysToHeading,Lauppe,2017,79,10,33,1057.9815553694443,1041.0325021555557,971.0277777777778
HeadM206_DaysToHeading,Lauppe,2018,84,10,33,1075.9424443222222,1043.7690000555556,980.5277777777778
HeadM206_DaysToHeading,Lauppe,2019,87,10,33,1066.3275,1023.5739998888889,1000.0555555555555
HeadM206_DaysToHeading,Lauppe,2020,83,10,33,1037.993888888889,1005.4014992583333,905.8333333333334
HeadM206_DaysToHeading,Lauppe,2021,89,10,33,1114.9319444444445,1070.3381691027778,992.1944444444445
HeadM206_DaysToHeading,Lauppe,2022,91,10,33,1084.27890545,1102.0165257361111,983
HeadM206_DaysToHeading,Lauppe,2023,87,10,33,1091.0733333333333,1093.3029174694445,1057.7777777777778
HeadM206_DaysToHeading,Lauppe,2024,79,10,33,1143.1061111111112,1090.312922961111,1004.8021497722223
HeadM206_DaysToHeading,Rehmann,2017,92,10,33,1133.5318888805557,1167.5340013555556,1163.887944963889
HeadM206_DaysToHeading,Rehmann,2018,96,10,33,1132.842000388889,1160.8505034611112,1173.111111111111
HeadM206_DaysToHeading,Rehmann,2019,100,10,33,1145.2177777777777,1163.6230039611112,1153.8055555555557
HeadM206_DaysToHeading,Rehmann,2021,90,10,33,1128.264294488889,1134.7222681055555,1070.861111111111
HeadM206_DaysToHeading,Schohr,2016,85,10,33,1108.6347222222223,1129.4399986444444,1139.7222222222222
HeadM206_DaysToHeading,Schohr,2017,80,10,33,1155.3826666333334,1179.3200025361111,1216.0920555333332
HeadM206_DaysToHeading,Schohr,2018,84,10,33,1134.749722222222,1202.7314977666667,1231.0418332416666
HeadM206_DaysToHeading,Schohr,2019,84,10,33,1104.2794444444444,1005.0574960583333,1024.5
HeadM206_DaysToHeading,Schohr,2020,90,10,33,1133.8025557722221,1116.380496025,1114
HeadM206_DaysToHeading,Schohr,2021,91,10,33,1144.861111111111,1171.0151648444444,1143.7033946777779
HeadM206_DaysToHeading,Schohr,2022,97,10,33,1111.2011111111112,1077.6817689027778,1098.5277777777778
HeadM206_DaysToHeading,Schohr,2023,84,10,33,1069.3700000000001,1027.5697627,1035.3055555555557
HeadM206_DaysToHeading,Schohr,2024,84,10,33,1225.9144200416667,1200.5750174611112,1208.6944444444443
HeadM206_DaysToHeading,Wylie,2016,90,10,33,1125.9970001805555,1131.7800006805555,1174.9444444444443
HeadM206_DaysToHeading,Wylie,2017,83,10,33,1087.871111111111,1062.5905041583333,1058.396722688889
HeadM206_DaysToHeading,Wylie,2018,83,10,33,1092.1363333444444,1105.8229970805555,1102.4722222222222
HeadM206_DaysToHeading,Wylie,2019,93,10,33,1173.4066665333332,1180.1980018527777,1179.5833333333333
HeadM206_DaysToHeading,Wylie,2020,90,10,33,1111.3233331222223,1111.0159993027778,1112.75
HeadM206_DaysToHeading,Wylie,2021,87,10,33,1198.7937276194443,1170.9820194333333,1127.5555555555557
HeadM206_DaysToHeading,Wylie,2022,92,10,33,1212.3125,1232.8896703694445,1159.111111111111
HeadM206_DaysToHeading,Wylie,2023,83,10,33,1035.247466588889,1112.7381711055555,1066.5277777777778
HeadM206_DaysToHeading,BosworthRue,2016,86,10,34,1139.825444486111,1145.613502513889,963.5277777777778
HeadM206_DaysToHeading,BosworthRue,2017,77,10,34,1127.0043332805556,1125.3280000611112,968.8611111111111
HeadM206_DaysToHeading,BosworthRue,2018,83,10,34,1155.493611111111,1153.2005000166666,1016.8611111111111
HeadM206_DaysToHeading,BosworthRue,2019,84,10,34,1198.5568888999999,1223.6159982611111,1124.861111111111
HeadM206_DaysToHeading,BosworthRue,2020,95,10,34,1199.4712222,1191.7390003027779,983.9722222222223
HeadM206_DaysToHeading,BosworthRue,2021,93,10,34,1178.0450998694444,1205.1980624277778,1033.4722222222222
HeadM206_DaysToHeading,BosworthRue,2022,85,10,34,1141.742716413889,1198.0000166833333,1074.5
HeadM206_DaysToHeading,BosworthRue,2023,80,10,34,1027.6954942694445,1033.6251192055556,959.7222222222222
HeadM206_DaysToHeading,Canal,2016,94,10,34,1089.0116666666668,1093.1044998222224,1146.3055555555557
HeadM206_DaysToHeading,Canal,2017,82,10,34,1082.2638889638888,1055.651498311111,1014.1413329444445
HeadM206_DaysToHeading,Canal,2018,84,10,34,1062.381111111111,1087.2325024472223,1082.138888888889
HeadM206_DaysToHeading,Canal,2019,90,10,34,1100.9827777777778,1061.8349952722222,1102.1944444444443
HeadM206_DaysToHeading,Canal,2020,84,10,34,1160.0477223666667,1163.232995988889,1171.1503327694445
HeadM206_DaysToHeading,Canal,2023,74,10,34,980.7174993888889,959.2862176833332,967.8611111111111
HeadM206_DaysToHeading,Canal,2024,76,10,34,1123.1116666666667,1103.7383160555555,1126.638888888889
HeadM206_DaysToHeading,DelRio,2016,105,10,34,1129.7980555555555,1211.4124989499999,802.7777777777778
HeadM206_DaysToHeading,DelRio,2021,111,10,34,871.3055555555555,1128.4926643416666,868.1944444444445
HeadM206_DaysToHeading,DelRio,2022,111,10,34,836.6666666666667,1096.0786137666666,831.2777777777778
HeadM206_DaysToHeading,DelRio,2023,109,10,34,771.4033944861111,1092.2071118333333,766.9444444444445
HeadM206_DaysToHeading,ErdmanGallagher,2016,89,10,34,1101.3524444361112,1152.9919986805555,1103.611111111111
HeadM206_DaysToHeading,ErdmanGallagher,2017,82,10,34,1105.533888888889,1108.8580017166666,1072.1815559583333
HeadM206_DaysToHeading,ErdmanGallagher,2018,83,10,34,1095.8985000805556,1112.5545005666668,1069.8055555555557
HeadM206_DaysToHeading,ErdmanGallagher,2019,88,10,34,1157.6058333333333,1148.5159988638889,1158.388888888889
HeadM206_DaysToHeading,ErdmanGallagher,2020,89,10,34,1147.0392218472223,1143.2759971583334,1121.25
HeadM206_DaysToHeading,ErdmanGallagher,2021,90,10,34,1162.2528163027778,1088.987466336111,1052.7501943388888
HeadM206_DaysToHeading,ErdmanGallagher,2023,87,10,34,1110.1787833722221,1019.5670662055555,1023.2777777777778
HeadM206_DaysToHeading,ErdmanGallagher,2024,84,10,34,1211.33,1163.148569586111,1157.7222222222222
HeadM206_DaysToHeading,LarrabeeSheppard,2016,87,10,34,1115.3167221722222,1136.7179956194443,1025.2777777777778
HeadM206_DaysToHeading,LarrabeeSheppard,2017,78,10,34,1130.8780555555556,1129.3429985,1053.25
HeadM206_DaysToHeading,LarrabeeSheppard,2018,80,10,34,1107.3071115166667,1152.7030053277779,1036.638888888889
HeadM206_DaysToHeading,LarrabeeSheppard,2019,89,10,34,1146.5571667361112,1123.5089974666666,1083.4444444444443
HeadM206_DaysToHeading,LarrabeeSheppard,2020,87,10,34,1088.8672222222222,1084.5714998305555,948.8055555555555
HeadM206_DaysToHeading,LarrabeeSheppard,2021,85,10,34,1165.96474445,1166.0462150583332,1048.75
HeadM206_DaysToHeading,LarrabeeSheppard,2022,90,10,34,1228.9178998944444,1255.5724129527778,1186.25
HeadM206_DaysToHeading,LarrabeeSheppard,2023,82,10,34,1077.2844444444445,1070.1791606027778,1024.2222222222222
HeadM206_DaysToHeading,LarrabeeSheppard,2024,79,10,34,1185.5530555555556,1177.810172563889,1104.888888888889
HeadM206_DaysToHeading,Lauppe,2016,88,10,34,1075.695833525,1037.0764970583334,925.4722222222222
HeadM206_DaysToHeading,Lauppe,2017,79,10,34,1069.9737775916667,1063.7595014361111,996.25
HeadM206_DaysToHeading,Lauppe,2018,84,10,34,1083.3338332111111,1064.6835012472222,1002.5555555555555
HeadM206_DaysToHeading,Lauppe,2019,87,10,34,1076.5538888888889,1038.4530015083333,1016.1388888888889
HeadM206_DaysToHeading,Lauppe,2020,83,10,34,1046.6508333333334,1024.2399983277778,923.1388888888889
HeadM206_DaysToHeading,Lauppe,2021,89,10,34,1125.200744036111,1091.713314063889,1010.8333333333334
HeadM206_DaysToHeading,Lauppe,2022,91,10,34,1092.7136276722222,1122.9222226,1005.5
HeadM206_DaysToHeading,Lauppe,2023,87,10,34,1104.1347222222223,1111.3428134805556,1077.2222222222222
HeadM206_DaysToHeading,Lauppe,2024,79,10,34,1163.7544444444445,1114.9586215111112,1029.1077053277777
HeadM206_DaysToHeading,Rehmann,2017,92,10,34,1145.7071666583333,1184.283499725,1183.2768338527778
HeadM206_DaysToHeading,Rehmann,2018,96,10,34,1143.3039448333334,1182.524001611111,1197.0555555555557
HeadM206_DaysToHeading,Rehmann,2019,100,10,34,1155.1225,1179.5385046027777,1169.888888888889
HeadM206_DaysToHeading,Rehmann,2021,90,10,34,1142.0309611555556,1152.0832662583334,1091.8055555555557
HeadM206_DaysToHeading,Schohr,2016,85,10,34,1118.7875,1145.2649994083333,1156.861111111111
HeadM206_DaysToHeading,Schohr,2017,80,10,34,1172.8190555222222,1208.085001925,1247.2864999777778
HeadM206_DaysToHeading,Schohr,2018,84,10,34,1151.411111111111,1225.866496086111,1258.875166575
HeadM206_DaysToHeading,Schohr,2019,84,10,34,1120.7194444444444,1014.9649953722222,1035.8333333333333
HeadM206_DaysToHeading,Schohr,2020,90,10,34,1140.306444661111,1129.3394956583334,1128.9166666666667
HeadM206_DaysToHeading,Schohr,2021,91,10,34,1165.111111111111,1189.701259125,1163.9533946777779
HeadM206_DaysToHeading,Schohr,2022,97,10,34,1115.9841666666666,1094.4248166166667,1115.7777777777778
HeadM206_DaysToHeading,Schohr,2023,84,10,34,1077.1052777777777,1038.33965825,1049.4166666666667
HeadM206_DaysToHeading,Schohr,2024,84,10,34,1250.2544200416667,1223.1892161444446,1233.9166666666667
HeadM206_DaysToHeading,Wylie,2016,90,10,34,1134.2458890694445,1150.2100028916666,1191.5833333333333
HeadM206_DaysToHeading,Wylie,2017,83,10,34,1096.7316666666666,1087.849005211111,1077.0356115777777
HeadM206_DaysToHeading,Wylie,2018,83,10,34,1096.5763333444445,1127.3374986527779,1117.861111111111
HeadM206_DaysToHeading,Wylie,2019,93,10,34,1178.111944311111,1201.9015025972221,1190.7777777777778
HeadM206_DaysToHeading,Wylie,2020,90,10,34,1116.0755553444444,1134.5304970583334,1126.25
HeadM206_DaysToHeading,Wylie,2021,87,10,34,1215.582894286111,1197.090717325,1148.6944444444443
HeadM206_DaysToHeading,Wylie,2022,92,10,34,1227.052222222222,1262.148068425,1189.138888888889
HeadM206_DaysToHeading,Wylie,2023,83,10,34,1040.8213554777778,1131.265516761111,1077.6944444444446
HeadM206_DaysToHeading,BosworthRue,2016,86,10,35,1149.214333375,1163.6935024361112,977.6944444444445
HeadM206_DaysToHeading,BosworthRue,2017,77,10,35,1141.728777725,1149.1145009916668,989.4444444444445
HeadM206_DaysToHeading,BosworthRue,2018,83,10,35,1168.3794444444445,1175.2890029055557,1036.4444444444443
HeadM206_DaysToHeading,BosworthRue,2019,84,10,35,1208.4149444555555,1242.4900007194444,1142.5
HeadM206_DaysToHeading,BosworthRue,2020,95,10,35,1204.5706666444444,1211.1830024555557,998.5555555555555
HeadM206_DaysToHeading,BosworthRue,2021,93,10,35,1184.9225998694444,1226.3672099194443,1047.361111111111
HeadM206_DaysToHeading,BosworthRue,2022,85,10,35,1145.8618830805556,1220.307960025,1096
HeadM206_DaysToHeading,BosworthRue,2023,80,10,35,1033.8568831583334,1048.086817736111,972.9166666666666
HeadM206_DaysToHeading,Canal,2016,94,10,35,1092.8622222222223,1104.3785018972221,1160.1666666666667
HeadM206_DaysToHeading,Canal,2017,82,10,35,1090.1119445194445,1071.0649981416666,1026.8635551666666
HeadM206_DaysToHeading,Canal,2018,84,10,35,1065.6908333333333,1102.331999288889,1092.2222222222222
HeadM206_DaysToHeading,Canal,2019,90,10,35,1104.4575,1070.4299945833334,1108.3055555555557
HeadM206_DaysToHeading,Canal,2020,84,10,35,1164.2035557,1180.2684936527778,1181.0947772138888
HeadM206_DaysToHeading,Canal,2023,74,10,35,985.8394438333332,967.6917657777777,976.8888888888889
HeadM206_DaysToHeading,Canal,2024,76,10,35,1135.288611111111,1119.4143662416666,1142.6944444444443
HeadM206_DaysToHeading,DelRio,2016,105,10,35,1135.615,1227.0884957277779,812.2222222222222
HeadM206_DaysToHeading,DelRio,2021,111,10,35,878.9444444444445,1140.8194599166666,875.3333333333333
HeadM206_DaysToHeading,DelRio,2022,111,10,35,847.3333333333334,1109.2920098388888,841.4444444444445
HeadM206_DaysToHeading,DelRio,2023,109,10,35,780.0978389305556,1101.537559986111,775.6388888888889
HeadM206_DaysToHeading,ErdmanGallagher,2016,89,10,35,1107.2771666583333,1169.6459980083332,1120.0833333333333
HeadM206_DaysToHeading,ErdmanGallagher,2017,82,10,35,1114.8347222222221,1130.227504738889,1090.7093337361111
HeadM206_DaysToHeading,ErdmanGallagher,2018,83,10,35,1099.5532223027778,1132.2799987694445,1090.9444444444443
HeadM206_DaysToHeading,ErdmanGallagher,2019,88,10,35,1163.315,1163.9104995944444,1172.6666666666667
HeadM206_DaysToHeading,ErdmanGallagher,2020,89,10,35,1152.9986662916667,1161.8704967472222,1137.638888888889
HeadM206_DaysToHeading,ErdmanGallagher,2021,90,10,35,1173.4417051916666,1105.2348628055556,1071.7501943388888
HeadM206_DaysToHeading,ErdmanGallagher,2023,87,10,35,1115.9757278166667,1029.9137611527779,1036.5833333333333
HeadM206_DaysToHeading,ErdmanGallagher,2024,84,10,35,1231.6358333333333,1182.718216425,1181.5277777777778
HeadM206_DaysToHeading,LarrabeeSheppard,2016,87,10,35,1120.06449995,1150.1969957111112,1035.4722222222222
HeadM206_DaysToHeading,LarrabeeSheppard,2017,78,10,35,1142.3975,1151.2304992611112,1068.5
HeadM206_DaysToHeading,LarrabeeSheppard,2018,80,10,35,1114.0068337388889,1172.7260060444444,1050.1666666666667
HeadM206_DaysToHeading,LarrabeeSheppard,2019,89,10,35,1155.1763334027778,1133.0614991444445,1089.8055555555557
HeadM206_DaysToHeading,LarrabeeSheppard,2020,87,10,35,1091.1719444444443,1094.5870027583333,955.1111111111111
HeadM206_DaysToHeading,LarrabeeSheppard,2021,85,10,35,1173.4475222277777,1182.794610977778,1064.5
HeadM206_DaysToHeading,LarrabeeSheppard,2022,90,10,35,1232.0317887833332,1275.371811375,1205.1944444444446
HeadM206_DaysToHeading,LarrabeeSheppard,2023,82,10,35,1082.1908333333333,1079.0058589055557,1032.7222222222222
HeadM206_DaysToHeading,LarrabeeSheppard,2024,79,10,35,1196.2522222222221,1199.0200171527779,1125.5555555555557
HeadM206_DaysToHeading,Lauppe,2016,88,10,35,1083.5627779694444,1049.605496386111,938.6388888888889
HeadM206_DaysToHeading,Lauppe,2017,79,10,35,1079.9812775916666,1080.2085008416666,1017.3333333333334
HeadM206_DaysToHeading,Lauppe,2018,84,10,35,1086.4727221,1082.3245000861111,1021.6388888888889
HeadM206_DaysToHeading,Lauppe,2019,87,10,35,1084.3255555555556,1049.5884995555555,1028.7777777777778
HeadM206_DaysToHeading,Lauppe,2020,83,10,35,1052.1975,1039.8789982666667,937.5833333333334
HeadM206_DaysToHeading,Lauppe,2021,89,10,35,1130.7057440361111,1107.6191101138888,1025.2222222222222
HeadM206_DaysToHeading,Lauppe,2022,91,10,35,1098.7991832277778,1141.2699704,1025.111111111111
HeadM206_DaysToHeading,Lauppe,2023,87,10,35,1113.5341666666666,1125.7456130888888,1093.3333333333333
HeadM206_DaysToHeading,Lauppe,2024,79,10,35,1180.7741666666666,1137.4309191833333,1051.07992755
HeadM206_DaysToHeading,Rehmann,2017,92,10,35,1155.6071666583334,1198.2080011444446,1197.887944963889
HeadM206_DaysToHeading,Rehmann,2018,96,10,35,1148.6564448333334,1198.2650027416666,1216.25
HeadM206_DaysToHeading,Rehmann,2019,100,10,35,1162.1105555555555,1190.7615079861112,1181.4722222222222
HeadM206_DaysToHeading,Rehmann,2021,90,10,35,1151.786516711111,1165.5025625194444,1107.0833333333333
HeadM206_DaysToHeading,Schohr,2016,85,10,35,1125.2283333333332,1158.6644993027778,1173.1944444444443
HeadM206_DaysToHeading,Schohr,2017,80,10,35,1184.2159999666667,1232.6799993305556,1276.7309444222221
HeadM206_DaysToHeading,Schohr,2018,84,10,35,1163.6730555555555,1245.9674978277778,1284.2918332416666
HeadM206_DaysToHeading,Schohr,2019,84,10,35,1132.981388888889,1021.19399165,1043.1944444444446
HeadM206_DaysToHeading,Schohr,2020,90,10,35,1144.3672779944445,1137.7464971555555,1138.611111111111
HeadM206_DaysToHeading,Schohr,2021,91,10,35,1180.1666666666667,1202.9757037083334,1179.0089502333333
HeadM206_DaysToHeading,Schohr,2022,97,10,35,1118.7291666666667,1109.32336665,1130.7222222222222
HeadM206_DaysToHeading,Schohr,2023,84,10,35,1082.2133333333334,1046.3107561944444,1058.5277777777778
HeadM206_DaysToHeading,Schohr,2024,84,10,35,1269.1330311527777,1243.6515135833333,1256.8333333333333
HeadM206_DaysToHeading,Wylie,2016,90,10,35,1137.1681112916667,1165.308002461111,1207.4444444444443
HeadM206_DaysToHeading,Wylie,2017,83,10,35,1102.4419444444445,1109.8595032583332,1091.5078338
HeadM206_DaysToHeading,Wylie,2018,83,10,35,1097.3768889,1147.4965009555556,1127.9444444444443
HeadM206_DaysToHeading,Wylie,2019,93,10,35,1180.474444311111,1218.1685027972223,1197.8055555555557
HeadM206_DaysToHeading,Wylie,2020,90,10,35,1118.7061109,1152.329998475,1134.6944444444443
HeadM206_DaysToHeading,Wylie,2021,87,10,35,1226.754283175,1219.3392658333332,1164.9166666666667
HeadM206_DaysToHeading,Wylie,2022,92,10,35,1236.131388888889,1288.3276147833333,1215.4444444444446
HeadM206_DaysToHeading,Wylie,2023,83,10,35,1043.899966588889,1145.4670167,1086.7222222222222
HeadM206_DaysToHeading,BosworthRue,2016,86,10,36,1155.964333375,1177.7695007416667,989.8888888888889
HeadM206_DaysToHeading,BosworthRue,2017,77,10,36,1153.6257221694445,1167.2249994222223,1005.5
HeadM206_DaysToHeading,BosworthRue,2018,83,10,36,1177.6708333333333,1193.6740031333334,1050.9722222222222
HeadM206_DaysToHeading,BosworthRue,2019,84,10,36,1214.7174444555556,1256.0695009194444,1154.861111111111
HeadM206_DaysToHeading,BosworthRue,2020,95,10,36,1206.9531666444445,1226.6165027444445,1007.8611111111111
HeadM206_DaysToHeading,BosworthRue,2021,93,10,36,1189.5470443138888,1244.263604647222,1057.4166666666667
HeadM206_DaysToHeading,BosworthRue,2022,85,10,36,1147.7899386361112,1239.307960025,1113.5277777777778
HeadM206_DaysToHeading,BosworthRue,2023,80,10,36,1038.2654942694444,1059.7689599972223,983.1388888888889
HeadM206_DaysToHeading,Canal,2016,94,10,36,1095.3622222222223,1114.527002338889,1171.111111111111
HeadM206_DaysToHeading,Canal,2017,82,10,36,1094.926388963889,1082.643498886111,1037.2524440555555
HeadM206_DaysToHeading,Canal,2018,84,10,36,1067.3247222222221,1112.9209999916666,1097.8055555555557
HeadM206_DaysToHeading,Canal,2019,90,10,36,1106.8575,1076.2074947361111,1113.0277777777778
HeadM206_DaysToHeading,Canal,2020,84,10,36,1165.7410557,1190.5924949638888,1187.6225549916667
HeadM206_DaysToHeading,Canal,2023,74,10,36,988.5013882777778,974.5060148166666,984.1111111111111
HeadM206_DaysToHeading,Canal,2024,76,10,36,1143.181111111111,1131.5907120666666,1154.2777777777778
HeadM206_DaysToHeading,DelRio,2016,105,10,36,1138.658722925,1238.7769951805556,819.2777777777777
HeadM206_DaysToHeading,DelRio,2021,111,10,36,884.8055555555555,1149.4385585833334,880.6944444444445
HeadM206_DaysToHeading,DelRio,2022,111,10,36,855.3611111111111,1118.9901566583333,848.9722222222223
HeadM206_DaysToHeading,DelRio,2023,109,10,36,787.4589500416666,1108.664207936111,783
HeadM206_DaysToHeading,ErdmanGallagher,2016,89,10,36,1109.6079999916667,1183.040000925,1133.0555555555557
HeadM206_DaysToHeading,ErdmanGallagher,2017,82,10,36,1120.5180555555555,1145.6020069222222,1105.6815559583333
HeadM206_DaysToHeading,ErdmanGallagher,2018,83,10,36,1100.8510000805557,1148.7054977333335,1107.888888888889
HeadM206_DaysToHeading,ErdmanGallagher,2019,88,10,36,1166.6575,1174.6370029694444,1182.7777777777778
HeadM206_DaysToHeading,ErdmanGallagher,2020,89,10,36,1157.2111662916666,1176.3619956944444,1149.1944444444443
HeadM206_DaysToHeading,ErdmanGallagher,2021,90,10,36,1180.085038525,1117.4113612194444,1085.5557498944445
HeadM206_DaysToHeading,ErdmanGallagher,2023,87,10,36,1118.81406115,1037.6335106027777,1046.638888888889
HeadM206_DaysToHeading,ErdmanGallagher,2024,84,10,36,1245.9552777777778,1198.3738637027777,1201
HeadM206_DaysToHeading,LarrabeeSheppard,2016,87,10,36,1121.4978332833332,1161.9999933,1041.8055555555557
HeadM206_DaysToHeading,LarrabeeSheppard,2017,78,10,36,1149.2316666666666,1167.5415019916668,1080.5
HeadM206_DaysToHeading,LarrabeeSheppard,2018,80,10,36,1118.2043337388889,1188.7005066972222,1057.7777777777778
HeadM206_DaysToHeading,LarrabeeSheppard,2019,89,10,36,1160.541055625,1138.2410016333333,1092.9444444444443
HeadM206_DaysToHeading,LarrabeeSheppard,2020,87,10,36,1091.6719444444443,1100.1430025138889,957.9722222222222
HeadM206_DaysToHeading,LarrabeeSheppard,2021,85,10,36,1178.8750222277777,1195.4167537666667,1076.1944444444446
HeadM206_DaysToHeading,LarrabeeSheppard,2022,90,10,36,1233.2503998944444,1292.1156067694444,1219.0833333333333
HeadM206_DaysToHeading,LarrabeeSheppard,2023,82,10,36,1083.9894444444444,1086.1130557111112,1038.388888888889
HeadM206_DaysToHeading,LarrabeeSheppard,2024,79,10,36,1204.3997222222222,1216.3318152472223,1142.3333333333333
HeadM206_DaysToHeading,Lauppe,2016,88,10,36,1088.7950001916665,1059.8974962055556,950.2222222222222
HeadM206_DaysToHeading,Lauppe,2017,79,10,36,1086.2351664805556,1093.5535001527778,1033.4722222222222
HeadM206_DaysToHeading,Lauppe,2018,84,10,36,1087.1566109888888,1094.509501461111,1036.138888888889
HeadM206_DaysToHeading,Lauppe,2019,87,10,36,1089.1202777777778,1055.7365002722222,1037.4166666666667
HeadM206_DaysToHeading,Lauppe,2020,83,10,36,1055.4652777777778,1051.1244988305555,946.8888888888889
HeadM206_DaysToHeading,Lauppe,2021,89,10,36,1133.349632925,1119.5348072111112,1035.7777777777778
HeadM206_DaysToHeading,Lauppe,2022,91,10,36,1101.67640545,1157.6232209055556,1041.388888888889
HeadM206_DaysToHeading,Lauppe,2023,87,10,36,1120.2822222222221,1136.6177101055555,1106.0555555555557
HeadM206_DaysToHeading,Lauppe,2024,79,10,36,1192.8627777777779,1156.8838648916667,1068.3854831055555
HeadM206_DaysToHeading,Rehmann,2017,92,10,36,1161.8329999916666,1209.824502,1210.4435005194443
HeadM206_DaysToHeading,Rehmann,2018,96,10,36,1151.6375559444446,1208.289502638889,1228.5555555555557
HeadM206_DaysToHeading,Rehmann,2019,100,10,36,1167.3266666666666,1198.2150068277779,1188.9722222222222
HeadM206_DaysToHeading,Rehmann,2021,90,10,36,1157.2001278222222,1174.6639604527777,1118.611111111111
HeadM206_DaysToHeading,Schohr,2016,85,10,36,1128.6316666666667,1169.5354976833332,1185.9166666666667
HeadM206_DaysToHeading,Schohr,2017,80,10,36,1191.5240555222222,1250.9759988583332,1305.4809444222221
HeadM206_DaysToHeading,Schohr,2018,84,10,36,1171.6022222222223,1263.0219965,1307.3473887972223
HeadM206_DaysToHeading,Schohr,2019,84,10,36,1140.9105555555554,1024.6904897583333,1048.1666666666667
HeadM206_DaysToHeading,Schohr,2020,90,10,36,1146.3050557722222,1142.2979974777777,1144.9444444444443
HeadM206_DaysToHeading,Schohr,2021,91,10,36,1192.2777777777778,1212.608001225,1191.1200613444444
HeadM206_DaysToHeading,Schohr,2022,97,10,36,1120.0255555555555,1120.7968049111112,1142.4444444444443
HeadM206_DaysToHeading,Schohr,2023,84,10,36,1086.6119444444444,1052.1250052333335,1065.4444444444443
HeadM206_DaysToHeading,Schohr,2024,84,10,36,1285.3869200416666,1260.6230616611113,1276.4166666666667
HeadM206_DaysToHeading,Wylie,2016,90,10,36,1138.050333513889,1178.8610019555556,1220.1666666666667
HeadM206_DaysToHeading,Wylie,2017,83,10,36,1106.3036111111112,1127.2970051666666,1102.5911671333333
HeadM206_DaysToHeading,Wylie,2018,83,10,36,1097.3768889,1164.7615022583334,1133.5277777777778
HeadM206_DaysToHeading,Wylie,2019,93,10,36,1181.1211109777778,1228.817502963889,1203.0277777777778
